Codi massa d'aigua,Massa d'aigua,Codi Estaci¢,Nom de l'Estaci¢,UTM X,UTM Y,Tipus Variable,Timestamp,Valor,Unitat Mesura,Profunditat,Observacions
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,Terbolesa,05/29/2007 16:15:00,0.9,NTU,,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,Terbolesa,05/29/2007 16:15:00,1,NTU,,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,Terbolesa,05/29/2007 16:15:00,1.1,NTU,,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,Terbolesa,05/29/2007 16:15:00,1.2,NTU,,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,Terbolesa,05/29/2007 16:15:00,1,NTU,,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,Terbolesa,05/29/2007 16:15:00,1.3,NTU,,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,Terbolesa,05/29/2007 16:15:00,0.6,NTU,,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,Terbolesa,05/29/2007 16:15:00,0.7,NTU,,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,Terbolesa,05/29/2007 16:15:00,0.6,NTU,,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,Terbolesa,05/29/2007 16:15:00,0.2,NTU,,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,Terbolesa,05/29/2007 16:15:00,2.3,NTU,,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,Terbolesa,05/29/2007 16:15:00,2.8,NTU,,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,Terbolesa,05/29/2007 16:15:00,2.7,NTU,,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,Terbolesa,05/29/2007 16:15:00,2.9,NTU,,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,Terbolesa,05/29/2007 16:15:00,2.4,NTU,,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,Terbolesa,05/29/2007 16:15:00,2.3,NTU,,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,Terbolesa,05/29/2007 16:15:00,2.1,NTU,,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,Terbolesa,05/29/2007 16:15:00,1.9,NTU,,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,Terbolesa,05/29/2007 16:15:00,2,NTU,,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,Terbolesa,05/29/2007 16:15:00,2,NTU,,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,Terbolesa,05/29/2007 16:15:00,2.7,NTU,,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,Terbolesa,05/29/2007 16:15:00,2.3,NTU,,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,Terbolesa,05/29/2007 16:15:00,2.1,NTU,,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,Terbolesa,05/29/2007 16:15:00,2.3,NTU,,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,Terbolesa,05/29/2007 16:15:00,2.4,NTU,,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,Terbolesa,05/29/2007 16:15:00,2.3,NTU,,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,Terbolesa,05/29/2007 16:15:00,2.5,NTU,,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,Terbolesa,05/29/2007 16:15:00,4.7,NTU,,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,Terbolesa,05/29/2007 16:15:00,5.3,NTU,,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,Conductivitat (camp),05/29/2007 16:15:00,1313,æS/cm,0,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,Conductivitat (camp),05/29/2007 16:15:00,1314,æS/cm,1,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,Conductivitat (camp),05/29/2007 16:15:00,1314,æS/cm,2,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,Conductivitat (camp),05/29/2007 16:15:00,1310,æS/cm,3,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,Conductivitat (camp),05/29/2007 16:15:00,1311,æS/cm,4,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,Conductivitat (camp),05/29/2007 16:15:00,1350,æS/cm,5,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,Conductivitat (camp),05/29/2007 16:15:00,1339,æS/cm,6,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,Conductivitat (camp),05/29/2007 16:15:00,1338,æS/cm,7,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,Conductivitat (camp),05/29/2007 16:15:00,1340,æS/cm,8,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,Conductivitat (camp),05/29/2007 16:15:00,1340,æS/cm,9,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,Conductivitat (camp),05/29/2007 16:15:00,1339,æS/cm,10,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,Conductivitat (camp),05/29/2007 16:15:00,1336,æS/cm,11,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,Conductivitat (camp),05/29/2007 16:15:00,1335,æS/cm,12,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,Conductivitat (camp),05/29/2007 16:15:00,1333,æS/cm,13,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,Conductivitat (camp),05/29/2007 16:15:00,1334,æS/cm,14,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,Conductivitat (camp),05/29/2007 16:15:00,1334,æS/cm,15,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,Conductivitat (camp),05/29/2007 16:15:00,1334,æS/cm,16,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,Conductivitat (camp),05/29/2007 16:15:00,1334,æS/cm,17,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,Conductivitat (camp),05/29/2007 16:15:00,1334,æS/cm,18,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,Conductivitat (camp),05/29/2007 16:15:00,1334,æS/cm,19,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,Conductivitat (camp),05/29/2007 16:15:00,1334,æS/cm,20,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,Conductivitat (camp),05/29/2007 16:15:00,1334,æS/cm,21,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,Conductivitat (camp),05/29/2007 16:15:00,1333,æS/cm,22,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,Conductivitat (camp),05/29/2007 16:15:00,1334,æS/cm,23,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,Conductivitat (camp),05/29/2007 16:15:00,1335,æS/cm,24,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,Conductivitat (camp),05/29/2007 16:15:00,1335,æS/cm,25,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,Conductivitat (camp),05/29/2007 16:15:00,1335,æS/cm,26,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,Conductivitat (camp),05/29/2007 16:15:00,1335,æS/cm,27,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,Conductivitat (camp),05/29/2007 16:15:00,1335,æS/cm,28,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,Oxigen dissolt (camp),05/29/2007 16:15:00,12.7,mg/L,0,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,Oxigen dissolt (camp),05/29/2007 16:15:00,12,mg/L,1,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,Oxigen dissolt (camp),05/29/2007 16:15:00,8,mg/L,2,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,Oxigen dissolt (camp),05/29/2007 16:15:00,12.7,mg/L,3,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,Oxigen dissolt (camp),05/29/2007 16:15:00,12.6,mg/L,4,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,Oxigen dissolt (camp),05/29/2007 16:15:00,12.7,mg/L,5,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,Oxigen dissolt (camp),05/29/2007 16:15:00,14.7,mg/L,6,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,Oxigen dissolt (camp),05/29/2007 16:15:00,14.9,mg/L,7,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,Oxigen dissolt (camp),05/29/2007 16:15:00,14.4,mg/L,8,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,Oxigen dissolt (camp),05/29/2007 16:15:00,14.3,mg/L,9,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,Oxigen dissolt (camp),05/29/2007 16:15:00,13.1,mg/L,10,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,Oxigen dissolt (camp),05/29/2007 16:15:00,9.5,mg/L,11,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,Oxigen dissolt (camp),05/29/2007 16:15:00,9.4,mg/L,12,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,Oxigen dissolt (camp),05/29/2007 16:15:00,9.2,mg/L,13,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,Oxigen dissolt (camp),05/29/2007 16:15:00,9.1,mg/L,14,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,Oxigen dissolt (camp),05/29/2007 16:15:00,9.1,mg/L,15,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,Oxigen dissolt (camp),05/29/2007 16:15:00,9.1,mg/L,16,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,Oxigen dissolt (camp),05/29/2007 16:15:00,9.2,mg/L,17,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,Oxigen dissolt (camp),05/29/2007 16:15:00,9.1,mg/L,18,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,Oxigen dissolt (camp),05/29/2007 16:15:00,9.1,mg/L,19,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,Oxigen dissolt (camp),05/29/2007 16:15:00,9.1,mg/L,20,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,Oxigen dissolt (camp),05/29/2007 16:15:00,9.1,mg/L,21,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,Oxigen dissolt (camp),05/29/2007 16:15:00,9.1,mg/L,22,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,Oxigen dissolt (camp),05/29/2007 16:15:00,9.1,mg/L,23,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,Oxigen dissolt (camp),05/29/2007 16:15:00,9.1,mg/L,24,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,Oxigen dissolt (camp),05/29/2007 16:15:00,9.1,mg/L,25,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,Oxigen dissolt (camp),05/29/2007 16:15:00,9.1,mg/L,26,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,Oxigen dissolt (camp),05/29/2007 16:15:00,9,mg/L,27,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,Oxigen dissolt (camp),05/29/2007 16:15:00,9,mg/L,28,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,Temperatura de l'aigua (camp),05/29/2007 16:15:00,21.1,§C,0,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,Temperatura de l'aigua (camp),05/29/2007 16:15:00,20.9,§C,1,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,Temperatura de l'aigua (camp),05/29/2007 16:15:00,20.8,§C,2,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,Temperatura de l'aigua (camp),05/29/2007 16:15:00,20.8,§C,3,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,Temperatura de l'aigua (camp),05/29/2007 16:15:00,20.7,§C,4,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,Temperatura de l'aigua (camp),05/29/2007 16:15:00,20.2,§C,5,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,Temperatura de l'aigua (camp),05/29/2007 16:15:00,17.7,§C,6,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,Temperatura de l'aigua (camp),05/29/2007 16:15:00,16.5,§C,7,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,Temperatura de l'aigua (camp),05/29/2007 16:15:00,15.6,§C,8,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,Temperatura de l'aigua (camp),05/29/2007 16:15:00,14.8,§C,9,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,Temperatura de l'aigua (camp),05/29/2007 16:15:00,14.2,§C,10,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,Temperatura de l'aigua (camp),05/29/2007 16:15:00,14,§C,11,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,Temperatura de l'aigua (camp),05/29/2007 16:15:00,14,§C,12,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,Temperatura de l'aigua (camp),05/29/2007 16:15:00,14,§C,13,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,Temperatura de l'aigua (camp),05/29/2007 16:15:00,14,§C,14,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,Temperatura de l'aigua (camp),05/29/2007 16:15:00,14,§C,15,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,Temperatura de l'aigua (camp),05/29/2007 16:15:00,14,§C,16,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,Temperatura de l'aigua (camp),05/29/2007 16:15:00,14,§C,17,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,Temperatura de l'aigua (camp),05/29/2007 16:15:00,14,§C,18,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,Temperatura de l'aigua (camp),05/29/2007 16:15:00,14,§C,19,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,Temperatura de l'aigua (camp),05/29/2007 16:15:00,14,§C,20,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,Temperatura de l'aigua (camp),05/29/2007 16:15:00,14,§C,21,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,Temperatura de l'aigua (camp),05/29/2007 16:15:00,14,§C,22,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,Temperatura de l'aigua (camp),05/29/2007 16:15:00,14,§C,23,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,Temperatura de l'aigua (camp),05/29/2007 16:15:00,14,§C,24,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,Temperatura de l'aigua (camp),05/29/2007 16:15:00,14,§C,25,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,Temperatura de l'aigua (camp),05/29/2007 16:15:00,14,§C,26,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,Temperatura de l'aigua (camp),05/29/2007 16:15:00,14,§C,27,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,Temperatura de l'aigua (camp),05/29/2007 16:15:00,14,§C,28,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,Clorofilúla a (camp),05/29/2007 16:15:00,1.1,mg/m3,0,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,Clorofilúla a (camp),05/29/2007 16:15:00,0.8,mg/m3,4,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,Clorofilúla a (camp),05/29/2007 16:15:00,0.7,mg/m3,13,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,Temperatura de l'aigua (camp),05/29/2007 16:15:00,21.1,§C,0,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,Temperatura de l'aigua (camp),05/29/2007 16:15:00,20.9,§C,1,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,Temperatura de l'aigua (camp),05/29/2007 16:15:00,20.8,§C,2,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,Temperatura de l'aigua (camp),05/29/2007 16:15:00,20.8,§C,3,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,Temperatura de l'aigua (camp),05/29/2007 16:15:00,20.7,§C,4,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,Temperatura de l'aigua (camp),05/29/2007 16:15:00,20.2,§C,5,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,Temperatura de l'aigua (camp),05/29/2007 16:15:00,17.7,§C,6,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,Temperatura de l'aigua (camp),05/29/2007 16:15:00,16.5,§C,7,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,Temperatura de l'aigua (camp),05/29/2007 16:15:00,15.6,§C,8,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,Temperatura de l'aigua (camp),05/29/2007 16:15:00,14.8,§C,9,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,Temperatura de l'aigua (camp),05/29/2007 16:15:00,14.2,§C,10,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,Temperatura de l'aigua (camp),05/29/2007 16:15:00,14,§C,11,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,Temperatura de l'aigua (camp),05/29/2007 16:15:00,14,§C,12,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,Temperatura de l'aigua (camp),05/29/2007 16:15:00,14,§C,13,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,Temperatura de l'aigua (camp),05/29/2007 16:15:00,14,§C,14,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,Temperatura de l'aigua (camp),05/29/2007 16:15:00,14,§C,15,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,Temperatura de l'aigua (camp),05/29/2007 16:15:00,14,§C,16,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,Temperatura de l'aigua (camp),05/29/2007 16:15:00,14,§C,17,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,Temperatura de l'aigua (camp),05/29/2007 16:15:00,14,§C,18,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,Temperatura de l'aigua (camp),05/29/2007 16:15:00,14,§C,19,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,Temperatura de l'aigua (camp),05/29/2007 16:15:00,14,§C,20,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,Temperatura de l'aigua (camp),05/29/2007 16:15:00,14,§C,21,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,Temperatura de l'aigua (camp),05/29/2007 16:15:00,14,§C,22,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,Temperatura de l'aigua (camp),05/29/2007 16:15:00,14,§C,23,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,Temperatura de l'aigua (camp),05/29/2007 16:15:00,14,§C,24,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,Temperatura de l'aigua (camp),05/29/2007 16:15:00,14,§C,25,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,Temperatura de l'aigua (camp),05/29/2007 16:15:00,14,§C,26,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,Temperatura de l'aigua (camp),05/29/2007 16:15:00,14,§C,27,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,Temperatura de l'aigua (camp),05/29/2007 16:15:00,14,§C,28,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,Conductivitat (camp),08/14/2007,1354,æS/cm,0,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,Temperatura de l'aigua (camp),08/14/2007,25,§C,0,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,Temperatura de l'aigua (camp),08/14/2007,25,§C,0,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,pH,09/18/2007,7.6,u.pH,,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,Suma d'anions,09/18/2007,16.253,meq/L,,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,Suma de cations,09/18/2007,15.753,meq/L,,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,Conductivitat (camp),09/18/2007,1087,æS/cm,0,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,Oxigen dissolt (camp),09/18/2007,4.1,mg/L,0,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,% Saturaci¢ d'oxigen (camp),09/18/2007,50,%,0,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,Temperatura de l'aigua (camp),09/18/2007,22,§C,0,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,Temperatura de l'aigua (camp),09/18/2007,22,§C,0,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,pH,10/29/2007,7.3,u.pH,,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,Suma d'anions,10/29/2007,16.134,meq/L,,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,Suma de cations,10/29/2007,16.342,meq/L,,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,Conductivitat (camp),10/29/2007,1113,æS/cm,0,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,Oxigen dissolt (camp),10/29/2007,4.7,mg/L,0,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,% Saturaci¢ d'oxigen (camp),10/29/2007,50.9,%,0,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,Temperatura de l'aigua (camp),10/29/2007,17,§C,0,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,Temperatura de l'aigua (camp),10/29/2007,17,§C,0,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,pH,12/11/2007,7.9,u.pH,,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,Suma d'anions,12/11/2007,15.888,meq/L,,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,Suma de cations,12/11/2007,16.286,meq/L,,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,Conductivitat (camp),12/11/2007,1191,æS/cm,0,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,Oxigen dissolt (camp),12/11/2007,7.2,mg/L,0,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,% Saturaci¢ d'oxigen (camp),12/11/2007,69.1,%,0,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,Temperatura de l'aigua (camp),12/11/2007,2,§C,0,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,Temperatura de l'aigua (camp),12/11/2007,2,§C,0,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,pH,01/22/2008,7.9,u.pH,,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,Suma d'anions,01/22/2008,16.89,meq/L,,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,Suma de cations,01/22/2008,16.4666,meq/L,,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,Conductivitat (camp),01/22/2008,1191,æS/cm,0,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,Oxigen dissolt (camp),01/22/2008,7.5,mg/L,0,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,% Saturaci¢ d'oxigen (camp),01/22/2008,72.1,%,0,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,Temperatura de l'aigua (camp),01/22/2008,9,§C,0,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,Temperatura de l'aigua (camp),01/22/2008,9,§C,0,
